id,url_id,user_id,event_type,timestamp,details
1066,1066,222,created,2025-03-22 07:26:24,"{""short_code"":""mMHo8v"",""original_url"":""https://example.com/urban/uplink/1066""}"
1067,1067,63,created,2025-07-22 04:26:51,"{""short_code"":""Lfnrhc"",""original_url"":""https://opswise.net/warm/valley/1067""}"
1068,1068,285,created,2025-09-30 00:08:14,"{""short_code"":""mFnMrM"",""original_url"":""https://acme.dev/urban/canyon/1068""}"
1069,1069,22,created,2025-01-30 08:25:05,"{""short_code"":""w6CMJd"",""original_url"":""https://relay.cloud/forest/anchor/1069""}"
1070,1070,227,created,2025-02-16 11:51:04,"{""short_code"":""PQeq7b"",""original_url"":""https://example.com/brisk/yard/1070""}"
1071,1071,51,created,2025-11-26 04:43:15,"{""short_code"":""jWWPyT"",""original_url"":""https://relay.cloud/mellow/engine/1071""}"
1072,1072,290,created,2025-03-07 11:12:41,"{""short_code"":""4J2O4x"",""original_url"":""https://opswise.net/proud/yard/1072""}"
1073,1073,350,created,2025-10-23 08:03:12,"{""short_code"":""c26uf9"",""original_url"":""https://example.com/rapid/lagoon/1073""}"
1074,1074,297,created,2025-08-30 16:39:49,"{""short_code"":""1Z5pQ1"",""original_url"":""https://relay.cloud/mellow/kernel/1074""}"
1075,1075,181,created,2025-01-12 11:09:56,"{""short_code"":""ipN1lM"",""original_url"":""https://opswise.net/gold/pioneer/1075""}"
1076,1076,129,created,2025-06-11 08:09:20,"{""short_code"":""e37ufc"",""original_url"":""https://relay.cloud/warm/window/1076""}"
1077,1077,258,created,2025-10-06 04:11:29,"{""short_code"":""kVOOGq"",""original_url"":""https://seeded.app/tidy/field/1077""}"
1078,1078,29,created,2025-04-28 13:54:50,"{""short_code"":""Z9YHAM"",""original_url"":""https://opswise.net/urban/pioneer/1078""}"
1079,1079,400,created,2025-02-12 11:54:19,"{""short_code"":""wfaHbY"",""original_url"":""https://hackstack.io/ember/signal/1079""}"
1080,1080,281,created,2025-12-16 21:36:07,"{""short_code"":""MsXRjN"",""original_url"":""https://opswise.net/mellow/signal/1080""}"
1081,1081,265,created,2025-01-01 09:19:39,"{""short_code"":""uppHVc"",""original_url"":""https://opswise.net/navy/meadow/1081""}"
1082,1082,149,created,2025-02-28 19:52:52,"{""short_code"":""orI9Q4"",""original_url"":""https://hackstack.io/mellow/garden/1082""}"
1083,1083,116,created,2025-04-12 08:52:42,"{""short_code"":""4IEViZ"",""original_url"":""https://hackstack.io/ivory/window/1083""}"
1084,1084,163,created,2025-08-20 01:55:17,"{""short_code"":""9vqnUM"",""original_url"":""https://acme.dev/mellow/delta/1084""}"
1085,1085,39,created,2025-12-31 07:29:22,"{""short_code"":""kAMRXj"",""original_url"":""https://acme.dev/tidy/anchor/1085""}"
1086,1086,187,created,2025-05-11 02:32:26,"{""short_code"":""z8gxSE"",""original_url"":""https://relay.cloud/dawn/field/1086""}"
1087,1087,244,created,2025-06-04 19:47:33,"{""short_code"":""CypvYc"",""original_url"":""https://acme.dev/young/anchor/1087""}"
1088,1088,262,created,2026-02-04 15:31:11,"{""short_code"":""d8jUY1"",""original_url"":""https://relay.cloud/cobalt/harvest/1088""}"
1089,1089,37,created,2025-10-02 04:53:09,"{""short_code"":""0l0K4b"",""original_url"":""https://seeded.app/keen/canyon/1089""}"
1090,1090,34,created,2025-03-22 22:46:17,"{""short_code"":""ACxQMr"",""original_url"":""https://seeded.app/clear/orbit/1090""}"
1091,1091,199,created,2025-07-25 07:36:09,"{""short_code"":""tTeqBZ"",""original_url"":""https://seeded.app/jade/anchor/1091""}"
1092,1092,27,created,2025-12-31 05:42:37,"{""short_code"":""811xEw"",""original_url"":""https://hackstack.io/gold/island/1092""}"
1093,1093,86,created,2025-12-02 03:26:25,"{""short_code"":""HsH5bn"",""original_url"":""https://example.com/urban/trail/1093""}"
1094,1094,250,created,2025-05-14 19:54:48,"{""short_code"":""XtdiW1"",""original_url"":""https://opswise.net/gold/quartz/1094""}"
1095,1095,91,created,2025-07-11 03:47:26,"{""short_code"":""HBqSTt"",""original_url"":""https://relay.cloud/calm/lagoon/1095""}"
1096,1096,89,created,2025-08-04 09:06:03,"{""short_code"":""QVc2WX"",""original_url"":""https://seeded.app/harbor/engine/1096""}"
1097,1097,183,created,2025-07-13 04:39:36,"{""short_code"":""GKQ5ml"",""original_url"":""https://seeded.app/urban/signal/1097""}"
1098,1098,283,created,2025-05-14 22:11:18,"{""short_code"":""nlmd97"",""original_url"":""https://acme.dev/vivid/valley/1098""}"
1099,1099,211,created,2025-09-02 22:12:16,"{""short_code"":""SQxpRf"",""original_url"":""https://opswise.net/jade/river/1099""}"
1100,1100,27,created,2026-02-12 17:08:32,"{""short_code"":""vwVQdR"",""original_url"":""https://hackstack.io/young/journey/1100""}"
1101,1101,302,created,2025-03-04 21:54:49,"{""short_code"":""mRaau3"",""original_url"":""https://example.com/harbor/journey/1101""}"
1102,1102,173,created,2026-01-20 15:04:05,"{""short_code"":""LU31XX"",""original_url"":""https://seeded.app/navy/island/1102""}"
1103,1103,87,created,2025-11-04 09:17:02,"{""short_code"":""cCeTyD"",""original_url"":""https://example.com/calm/uplink/1103""}"
1104,1104,296,created,2026-01-12 20:30:20,"{""short_code"":""0eAuu2"",""original_url"":""https://hackstack.io/navy/beacon/1104""}"
1105,1105,108,created,2025-10-07 04:36:22,"{""short_code"":""mHvefI"",""original_url"":""https://relay.cloud/vivid/engine/1105""}"
1106,1106,67,created,2025-07-14 15:39:30,"{""short_code"":""InMXnW"",""original_url"":""https://opswise.net/dawn/journey/1106""}"
1107,1107,220,created,2025-01-13 00:02:09,"{""short_code"":""CxIdmj"",""original_url"":""https://hackstack.io/jade/garden/1107""}"
1108,1108,197,created,2026-01-03 10:44:14,"{""short_code"":""eUDLmW"",""original_url"":""https://example.com/forest/orbit/1108""}"
1109,1109,210,created,2025-08-04 09:31:37,"{""short_code"":""Qum7gs"",""original_url"":""https://example.com/clear/uplink/1109""}"
1110,1110,3,created,2025-03-04 12:36:43,"{""short_code"":""Z4sPlO"",""original_url"":""https://acme.dev/gold/network/1110""}"
1111,1111,347,created,2025-10-30 04:07:54,"{""short_code"":""00ks6V"",""original_url"":""https://opswise.net/clear/uplink/1111""}"
1112,1112,243,created,2026-02-15 01:29:01,"{""short_code"":""6tuMfz"",""original_url"":""https://relay.cloud/warm/journey/1112""}"
1113,1113,284,created,2025-06-16 15:57:40,"{""short_code"":""Kdctwb"",""original_url"":""https://example.com/gold/uplink/1113""}"
1114,1114,309,created,2025-10-12 03:46:50,"{""short_code"":""5e0lFe"",""original_url"":""https://example.com/mellow/zenith/1114""}"
1115,1115,383,created,2026-01-27 16:00:08,"{""short_code"":""HKt0wu"",""original_url"":""https://hackstack.io/silver/engine/1115""}"
1116,1116,257,created,2025-06-15 19:36:52,"{""short_code"":""N8cZkx"",""original_url"":""https://acme.dev/keen/delta/1116""}"
1117,1117,151,created,2025-07-30 16:14:02,"{""short_code"":""wB5vpB"",""original_url"":""https://example.com/proud/quartz/1117""}"
1118,1118,313,created,2025-11-01 00:14:53,"{""short_code"":""MORK7V"",""original_url"":""https://hackstack.io/warm/canyon/1118""}"
1119,1119,76,created,2025-10-02 10:33:37,"{""short_code"":""K5chsL"",""original_url"":""https://acme.dev/ivory/canyon/1119""}"
1120,1120,316,created,2025-05-18 19:15:53,"{""short_code"":""9c6l7h"",""original_url"":""https://acme.dev/jade/zenith/1120""}"
1121,1121,247,created,2025-09-12 11:41:09,"{""short_code"":""PEt98z"",""original_url"":""https://hackstack.io/navy/island/1121""}"
1122,1122,390,created,2025-11-01 21:17:36,"{""short_code"":""YGFgjt"",""original_url"":""https://seeded.app/ember/field/1122""}"
1123,1123,78,created,2025-08-01 01:29:50,"{""short_code"":""wA8iAn"",""original_url"":""https://hackstack.io/ember/quartz/1123""}"
1124,1124,345,created,2026-02-07 18:49:57,"{""short_code"":""qRzFN1"",""original_url"":""https://example.com/young/lagoon/1124""}"
1125,1125,399,created,2025-02-03 17:47:46,"{""short_code"":""DtDbIs"",""original_url"":""https://hackstack.io/harbor/anchor/1125""}"
1126,1126,293,created,2025-11-27 15:36:53,"{""short_code"":""dtdulF"",""original_url"":""https://example.com/cobalt/beacon/1126""}"
1127,1127,388,created,2025-03-25 07:41:30,"{""short_code"":""5Tm1B9"",""original_url"":""https://example.com/urban/uplink/1127""}"
1128,1128,36,created,2025-03-29 12:23:19,"{""short_code"":""GuyAWu"",""original_url"":""https://opswise.net/brisk/valley/1128""}"
1129,1129,240,created,2025-06-01 18:02:40,"{""short_code"":""FBLZKP"",""original_url"":""https://seeded.app/mellow/lagoon/1129""}"
1130,1130,81,created,2025-03-25 03:55:12,"{""short_code"":""QSvvEm"",""original_url"":""https://relay.cloud/clear/signal/1130""}"
1131,1131,291,created,2025-11-07 14:05:10,"{""short_code"":""xSl7Y6"",""original_url"":""https://seeded.app/mellow/field/1131""}"
1132,1132,379,created,2025-06-29 01:33:02,"{""short_code"":""qBifLM"",""original_url"":""https://hackstack.io/brisk/field/1132""}"
1133,1133,193,created,2025-03-17 06:50:06,"{""short_code"":""a8gVSM"",""original_url"":""https://relay.cloud/navy/river/1133""}"
1134,1134,399,created,2025-06-22 11:41:13,"{""short_code"":""ymUIt6"",""original_url"":""https://opswise.net/mellow/window/1134""}"
1135,1135,252,created,2025-11-25 13:08:08,"{""short_code"":""haH8ju"",""original_url"":""https://acme.dev/young/lagoon/1135""}"
1136,1136,116,created,2025-08-12 06:22:12,"{""short_code"":""btzQu9"",""original_url"":""https://hackstack.io/silver/anchor/1136""}"
1137,1137,240,created,2025-10-10 05:42:29,"{""short_code"":""k0aqCI"",""original_url"":""https://seeded.app/dawn/field/1137""}"
1138,1138,399,created,2026-02-02 12:08:35,"{""short_code"":""ZzYagZ"",""original_url"":""https://opswise.net/jade/river/1138""}"
1139,1139,266,created,2026-01-06 02:53:01,"{""short_code"":""36utv5"",""original_url"":""https://opswise.net/quiet/beacon/1139""}"
1140,1140,400,created,2025-10-12 02:04:27,"{""short_code"":""Iw0qZA"",""original_url"":""https://opswise.net/clear/trail/1140""}"
1141,1141,86,created,2025-07-31 22:37:45,"{""short_code"":""XsnjiP"",""original_url"":""https://hackstack.io/vivid/yard/1141""}"
1142,1142,344,created,2025-12-29 23:27:04,"{""short_code"":""KZvoIw"",""original_url"":""https://opswise.net/warm/island/1142""}"
1143,1143,389,created,2025-01-31 21:45:55,"{""short_code"":""QFz2WN"",""original_url"":""https://seeded.app/forest/trail/1143""}"
1144,1144,392,created,2025-03-11 01:44:50,"{""short_code"":""q30B8A"",""original_url"":""https://acme.dev/brisk/anchor/1144""}"
1145,1145,134,created,2025-04-12 00:01:18,"{""short_code"":""kFJiCX"",""original_url"":""https://example.com/vivid/field/1145""}"
1146,1146,196,created,2025-07-08 23:32:53,"{""short_code"":""nsNjVi"",""original_url"":""https://opswise.net/opal/beacon/1146""}"
1147,1147,314,created,2025-12-18 22:19:41,"{""short_code"":""EgpXkW"",""original_url"":""https://relay.cloud/young/uplink/1147""}"
1148,1148,322,created,2025-01-26 18:55:45,"{""short_code"":""j6fCdd"",""original_url"":""https://example.com/proud/lagoon/1148""}"
1149,1149,377,created,2025-05-21 14:29:36,"{""short_code"":""lJL2pi"",""original_url"":""https://opswise.net/warm/journey/1149""}"
1150,1150,243,created,2025-03-23 17:19:23,"{""short_code"":""qKnZRN"",""original_url"":""https://relay.cloud/urban/island/1150""}"
1151,1151,221,created,2025-03-24 07:53:46,"{""short_code"":""JNKKoh"",""original_url"":""https://acme.dev/quiet/field/1151""}"
1152,1152,64,created,2025-02-17 00:28:33,"{""short_code"":""ZOp0ws"",""original_url"":""https://acme.dev/lively/kernel/1152""}"
1153,1153,339,created,2026-01-31 16:45:55,"{""short_code"":""aGRA6d"",""original_url"":""https://example.com/proud/pioneer/1153""}"
1154,1154,342,created,2026-01-28 08:11:48,"{""short_code"":""xvnjXx"",""original_url"":""https://hackstack.io/urban/delta/1154""}"
1155,1155,66,created,2025-12-26 13:46:16,"{""short_code"":""j6M6bX"",""original_url"":""https://hackstack.io/rapid/island/1155""}"
1156,1156,381,created,2025-10-18 12:06:28,"{""short_code"":""QVEb1F"",""original_url"":""https://opswise.net/warm/journey/1156""}"
1157,1157,67,created,2025-06-01 07:48:34,"{""short_code"":""Pgy55E"",""original_url"":""https://relay.cloud/young/garden/1157""}"
1158,1158,292,created,2025-03-05 19:50:26,"{""short_code"":""9LCNH3"",""original_url"":""https://acme.dev/forest/network/1158""}"
1159,1159,384,created,2026-01-17 19:41:22,"{""short_code"":""BnoZI2"",""original_url"":""https://relay.cloud/brisk/yard/1159""}"
1160,1160,37,created,2026-02-08 08:04:53,"{""short_code"":""ceZcdz"",""original_url"":""https://example.com/quiet/orbit/1160""}"
1161,1161,302,created,2025-01-15 10:46:13,"{""short_code"":""BrtMpI"",""original_url"":""https://opswise.net/forest/journey/1161""}"
1162,1162,210,created,2025-02-22 15:52:03,"{""short_code"":""vexyQt"",""original_url"":""https://relay.cloud/amber/kernel/1162""}"
1163,1163,297,created,2025-09-24 13:32:08,"{""short_code"":""29LOd6"",""original_url"":""https://hackstack.io/clear/window/1163""}"
1164,1164,241,created,2025-04-02 08:58:46,"{""short_code"":""sOxrel"",""original_url"":""https://opswise.net/urban/beacon/1164""}"
1165,1165,369,created,2025-11-15 00:20:34,"{""short_code"":""MtWyeZ"",""original_url"":""https://relay.cloud/rapid/journey/1165""}"
1166,1166,149,created,2025-07-24 05:55:09,"{""short_code"":""7SNxwc"",""original_url"":""https://relay.cloud/quiet/pioneer/1166""}"
1167,1167,101,created,2025-01-09 18:00:35,"{""short_code"":""jvAIee"",""original_url"":""https://hackstack.io/calm/quartz/1167""}"
1168,1168,94,created,2025-07-27 14:39:39,"{""short_code"":""QJEbBI"",""original_url"":""https://example.com/urban/quartz/1168""}"
1169,1169,50,created,2025-03-17 02:32:29,"{""short_code"":""yyE9S1"",""original_url"":""https://opswise.net/calm/orbit/1169""}"
1170,1170,160,created,2026-01-28 21:25:24,"{""short_code"":""VVwud0"",""original_url"":""https://acme.dev/navy/zenith/1170""}"
1171,1171,237,created,2025-05-31 16:11:25,"{""short_code"":""tXhJPx"",""original_url"":""https://hackstack.io/lively/journey/1171""}"
1172,1172,292,created,2025-10-29 09:15:14,"{""short_code"":""bsMXsU"",""original_url"":""https://relay.cloud/gold/beacon/1172""}"
1173,1173,306,created,2025-07-10 16:35:47,"{""short_code"":""JAildA"",""original_url"":""https://example.com/proud/canyon/1173""}"
1174,1174,150,created,2025-06-24 17:10:46,"{""short_code"":""hh9MZt"",""original_url"":""https://opswise.net/clear/meadow/1174""}"
1175,1175,108,created,2025-04-24 14:26:06,"{""short_code"":""R5mhoF"",""original_url"":""https://relay.cloud/tidy/quartz/1175""}"
1176,1176,253,created,2025-02-10 22:55:35,"{""short_code"":""WnfMq4"",""original_url"":""https://opswise.net/rapid/meadow/1176""}"
1177,1177,137,created,2025-10-29 13:17:07,"{""short_code"":""EW4it9"",""original_url"":""https://seeded.app/dawn/signal/1177""}"
1178,1178,354,created,2025-01-13 14:41:34,"{""short_code"":""V30uvf"",""original_url"":""https://opswise.net/jade/beacon/1178""}"
1179,1179,22,created,2025-07-05 04:48:13,"{""short_code"":""Hjqmre"",""original_url"":""https://relay.cloud/ivory/pioneer/1179""}"
1180,1180,282,created,2025-08-20 13:24:49,"{""short_code"":""y7v5kN"",""original_url"":""https://acme.dev/young/quartz/1180""}"
1181,1181,324,created,2026-02-20 02:57:14,"{""short_code"":""vMB00S"",""original_url"":""https://opswise.net/urban/trail/1181""}"
1182,1182,187,created,2025-03-14 17:51:59,"{""short_code"":""9wvb1K"",""original_url"":""https://opswise.net/amber/garden/1182""}"
1183,1183,272,created,2025-08-24 01:31:15,"{""short_code"":""fJ4d0p"",""original_url"":""https://seeded.app/gold/meadow/1183""}"
1184,1184,5,created,2025-12-23 17:02:56,"{""short_code"":""piSsok"",""original_url"":""https://hackstack.io/forest/lagoon/1184""}"
1185,1185,255,created,2025-06-27 21:03:05,"{""short_code"":""n0CzKd"",""original_url"":""https://hackstack.io/calm/garden/1185""}"
1186,1186,64,created,2026-01-15 01:45:56,"{""short_code"":""rGgci3"",""original_url"":""https://opswise.net/quiet/anchor/1186""}"
1187,1187,270,created,2025-08-02 05:39:34,"{""short_code"":""gqsk92"",""original_url"":""https://opswise.net/quiet/journey/1187""}"
1188,1188,239,created,2025-04-17 11:31:34,"{""short_code"":""U1KHqw"",""original_url"":""https://relay.cloud/urban/zenith/1188""}"
1189,1189,272,created,2025-02-24 13:32:56,"{""short_code"":""Kgxkf0"",""original_url"":""https://hackstack.io/proud/anchor/1189""}"
1190,1190,381,created,2025-01-07 11:06:13,"{""short_code"":""7VQdxi"",""original_url"":""https://hackstack.io/amber/harvest/1190""}"
1191,1191,217,created,2025-06-11 16:40:00,"{""short_code"":""uABrSI"",""original_url"":""https://opswise.net/brisk/journey/1191""}"
1192,1192,61,created,2025-05-19 16:50:09,"{""short_code"":""CtZtj6"",""original_url"":""https://relay.cloud/ember/garden/1192""}"
1193,1193,144,created,2025-08-15 22:08:01,"{""short_code"":""8jL7Pw"",""original_url"":""https://hackstack.io/silver/quartz/1193""}"
1194,1194,33,created,2025-01-20 13:31:05,"{""short_code"":""ODCCaY"",""original_url"":""https://opswise.net/rapid/field/1194""}"
1195,1195,321,created,2025-07-12 06:28:38,"{""short_code"":""GrZoPW"",""original_url"":""https://relay.cloud/quiet/network/1195""}"
1196,1196,35,created,2025-08-13 16:17:57,"{""short_code"":""xFlUDK"",""original_url"":""https://relay.cloud/mellow/quartz/1196""}"
1197,1197,230,created,2025-11-28 00:18:19,"{""short_code"":""qwm0mv"",""original_url"":""https://opswise.net/young/meadow/1197""}"
1198,1198,250,created,2025-01-11 01:31:25,"{""short_code"":""BovcGp"",""original_url"":""https://relay.cloud/amber/trail/1198""}"
1199,1199,298,created,2025-09-29 23:36:47,"{""short_code"":""iLmD2n"",""original_url"":""https://opswise.net/calm/anchor/1199""}"
1200,1200,185,created,2025-06-24 08:29:21,"{""short_code"":""29Ac0r"",""original_url"":""https://relay.cloud/gold/pioneer/1200""}"
1201,1201,36,created,2025-01-03 17:40:22,"{""short_code"":""cH4sjD"",""original_url"":""https://acme.dev/gold/lagoon/1201""}"
1202,1202,233,created,2025-01-21 12:56:16,"{""short_code"":""m2blXe"",""original_url"":""https://hackstack.io/amber/river/1202""}"
